Date,Total Tx Count,Total Fees,Total Input Value,Total Output Value,Total BTC Created,Total BTC Sent,Largest Amt Sent,Avg Transaction Fee,Efficiency Ratio
2022-03-16,276390,10.22509539,4173594.8790121,4173584.65391671,245.68290763,4173584.65391671,53968.09423563,3.7e-05,0.99999755
2022-03-17,278800,10.50890659,4106145.00663254,4106134.49772595,233.62506089,4106134.49772595,54343.1437401,3.769e-05,0.99999744
2022-03-18,261318,10.59488402,3375549.91216551,3375539.31728149,164.25339933,3375539.31728149,28873.8859299,4.054e-05,0.99999686
2022-03-19,242424,8.04584387,3630186.54932353,3630178.50347966,113.36734965,3630178.50347966,28677.17019402,3.319e-05,0.99999778
2022-03-20,210547,6.4589438,2496472.21740196,2496465.75845816,270.73444475,2496465.75845816,54343.14373338,3.068e-05,0.99999741
2022-03-21,259912,9.49009238,4500463.51668265,4500454.02659027,195.54878533,4500454.02659027,53700.21235768,3.651e-05,0.99999789
2022-03-22,264569,10.8074481,3614287.39590225,3614276.58845415,208.48077289,3614276.58845415,52000.21234088,4.085e-05,0.99999701
2022-03-23,264182,10.82688439,3332550.78452565,3332539.95764126,190.00919578,3332539.95764126,28586.36298839,4.098e-05,0.99999675
2022-03-24,262987,11.37578427,3539497.98144286,3539486.60565859,139.38759679,3539486.60565859,28670.7873954,4.326e-05,0.99999679
2022-03-25,290719,12.90883544,4222396.80795533,4222383.89911989,31.57101409,4222383.89911989,40000.32735811,4.44e-05,0.99999694
2022-03-26,231031,8.1855982,3315812.50268474,3315804.31708654,62.87869037,3315804.31708654,28717.04649127,3.543e-05,0.99999753
2022-03-27,218202,7.47699297,3292662.44871705,3292654.97172408,0.0,3292654.97172408,51512.74682884,3.427e-05,0.99999773
2022-03-28,293304,10.81516812,4738019.84412013,4738009.02895201,37.92722797,4738009.02895201,50812.74681903,3.687e-05,0.99999772
2022-03-29,286940,9.959339,4448959.76645481,4448949.80711581,220.76779562,4448949.80711581,28241.63404484,3.471e-05,0.99999776
2022-03-30,272864,11.17271408,3679233.32151069,3679222.14879661,189.93040046,3679222.14879661,50112.74680595,4.095e-05,0.99999696
2022-03-31,279210,16.59895385,3918073.35366007,3918056.75470622,172.38925138,3918056.75470622,49112.74678853,5.945e-05,0.99999576
2022-04-01,284105,19.62864741,3433389.81803348,3433370.18938607,19.22774506,3433370.18938607,27805.7488045,6.909e-05,0.99999428
2022-04-02,254442,12.94782855,4018191.25710305,4018178.3092745,183.62110485,4018178.3092745,27771.69493595,5.089e-05,0.99999678
2022-04-03,225564,10.43589597,2945769.03399567,2945758.5980997,31.56356128,2945758.5980997,27196.98332364,4.627e-05,0.99999646
2022-04-04,275106,12.55104004,3540551.3632989,3540538.81225886,227.78700631,3540538.81225886,26627.66529641,4.562e-05,0.99999646
2022-04-05,273430,10.88124183,7670445.45417781,7670434.57293598,132.75373368,7670434.57293598,48312.74674111,3.98e-05,0.99999858
2022-04-06,273640,10.29086559,6303603.58702544,6303593.29615985,163.88276336,6303593.29615985,26493.37312318,3.761e-05,0.99999837
2022-04-07,269404,10.03968135,5535164.41636162,5535154.37668027,183.42044206,5535154.37668027,47717.08038493,3.727e-05,0.99999819
2022-04-08,266805,11.47128685,4945717.90958742,4945706.43830057,113.87438091,4945706.43830057,47717.08037512,4.3e-05,0.99999768
2022-04-09,232792,8.1504687,3336423.43589584,3336415.28542714,37.70786342,3336415.28542714,26055.17279049,3.501e-05,0.99999756
2022-04-10,216446,6.82969558,3395198.77119513,3395191.94149955,277.45700158,3395191.94149955,26262.10543764,3.155e-05,0.99999799
2022-04-11,276623,10.50728069,5730328.62235001,5730318.11506932,138.96067694,5730318.11506932,26048.44921067,3.798e-05,0.99999817
2022-04-12,278839,10.71457582,5023085.64727758,5023074.93270176,246.57787596,5023074.93270176,32352.99993,3.843e-05,0.99999787
2022-04-13,276968,11.86276116,5149276.35280501,5149264.49004385,190.15137663,5149264.49004385,25358.68100003,4.283e-05,0.9999977
2022-04-14,265537,11.06124096,5493264.51135634,5493253.45011538,183.90583032,5493253.45011538,48636.64409248,4.166e-05,0.99999799
2022-04-15,254831,8.86315487,4130544.98569276,4130536.12253789,82.08871995,4130536.12253789,25477.08760876,3.478e-05,0.99999785
2022-04-16,225486,6.42693665,3188596.37387289,3188589.94693624,258.1222798,3188589.94693624,25458.85425074,2.85e-05,0.99999798
2022-04-17,207324,5.34164712,3339411.300098,3339405.95845088,351.91550892,3339405.95845088,25551.44773876,2.576e-05,0.9999984
2022-04-18,246421,8.51632094,5409058.15370439,5409049.63738345,138.91468281,5409049.63738345,25511.49321633,3.456e-05,0.99999843
2022-04-19,273168,9.36977033,4971730.23281346,4971720.86304313,107.51496134,4971720.86304313,25239.3705319,3.43e-05,0.99999812
2022-04-20,285655,8.89620913,4248194.94755335,4248186.05134422,195.41633299,4248186.05134422,25063.71519343,3.114e-05,0.99999791
2022-04-21,282438,10.87259159,5469547.05770971,5469536.18511812,265.62931434,5469536.18511812,49143.13832412,3.85e-05,0.99999801
2022-04-22,260930,10.96864828,5494511.61924831,5494500.65060003,196.14171885,5494500.65060003,24529.90247123,4.204e-05,0.999998
2022-04-23,234978,8.20315897,4700287.47634222,4700279.27318325,100.83064432,4700279.27318325,32332.99985654,3.491e-05,0.99999825
2022-04-24,221992,6.72174897,5281509.08733561,5281502.36558664,18.78284813,5281502.36558664,24652.6705536,3.028e-05,0.99999873
2022-04-25,277417,12.81894807,8084455.71369993,8084442.89475186,44.13052568,8084442.89475186,33357.35828,4.621e-05,0.99999841
2022-04-26,273297,11.30777776,7554709.96979585,7554698.66201809,151.7722071,7554698.66201809,24504.74325208,4.138e-05,0.9999985
2022-04-27,287105,11.16491931,6797071.58829795,6797060.42337864,283.87001932,6797060.42337864,24250.75875155,3.889e-05,0.99999836
2022-04-28,275765,11.27300063,6929248.81994237,6929237.54694174,195.81668257,6929237.54694174,24163.59545887,4.088e-05,0.99999837
2022-04-29,286563,13.62522412,5368948.24756691,5368934.62234279,50.74506205,5368934.62234279,24163.11504529,4.755e-05,0.99999746
2022-04-30,261630,10.46162643,3764002.82351735,3763992.36189092,271.29010185,3763992.36189092,23879.43297779,3.999e-05,0.99999722
2022-05-01,232322,7.81516491,4015689.78543539,4015681.97027048,6.25136336,4015681.97027048,48543.13830032,3.364e-05,0.99999805
2022-05-02,272206,10.65002511,6370776.48003962,6370765.83001451,240.21780116,6370765.83001451,31126.650599,3.912e-05,0.99999833
2022-05-03,277895,9.66581245,8810175.80848068,8810166.14266823,145.05635209,8810166.14266823,28034.806213,3.478e-05,0.9999989
2022-05-04,233045,12.61590688,6269358.61554642,6269345.99963954,177.49335012,6269345.99963954,22771.16930268,5.414e-05,0.99999799
2022-05-05,315759,22.34075054,9969448.92996489,9969426.58921435,166.45542706,9969426.58921435,22390.69649198,7.075e-05,0.99999776
2022-05-06,286887,16.96160697,8435911.82906593,8435894.86745896,76.45609424,8435894.86745896,17998.56283858,5.912e-05,0.99999799
2022-05-07,231623,13.78126822,4295866.87473442,4295853.0934662,95.15983832,4295853.0934662,16636.34514772,5.95e-05,0.99999679
2022-05-08,233892,12.23953757,5061121.51025606,5061109.27071849,101.35753529,5061109.27071849,16823.46248594,5.233e-05,0.99999758
2022-05-09,279511,19.78760376,7905634.6949095,7905614.90730574,6.28198962,7905614.90730574,42530.826509,7.079e-05,0.9999975
2022-05-10,279658,17.44095646,8492918.24563744,8492900.80468098,120.60991111,8492900.80468098,47250.05718775,6.237e-05,0.99999795
2022-05-11,262683,21.61481428,7323203.79253056,7323182.17771628,248.85674726,7323182.17771628,51396.802196,8.228e-05,0.99999705
2022-05-12,274204,29.65948913,10019015.61969989,10018985.96021076,32.32992827,10018985.96021076,51320.22159109,0.00010817,0.99999704
2022-05-13,269880,31.53911849,6760926.70162862,6760895.16251013,109.31319761,6760895.16251013,31201.85375806,0.00011686,0.99999534
2022-05-14,290225,25.59953044,4600406.167833,4600380.56830256,64.09599091,4600380.56830256,14418.2914472,8.821e-05,0.99999444
2022-05-15,235433,16.28600921,2799173.25406842,2799156.96805921,146.41240485,2799156.96805921,14412.8143676,6.917e-05,0.99999418
2022-05-16,272134,21.01381275,4541222.63573334,4541201.62192059,146.86635348,4541201.62192059,14412.47754518,7.722e-05,0.99999537
2022-05-17,278496,18.91124613,4022857.99221009,4022839.08096396,82.93639803,4022839.08096396,14411.64009682,6.79e-05,0.9999953
2022-05-18,262907,16.53944369,2943068.40628151,2943051.86683782,89.06309987,2943051.86683782,14411.37138483,6.291e-05,0.99999438
2022-05-19,262479,17.08973074,2752524.08501585,2752506.99528511,121.47840672,2752506.99528511,14361.12696409,6.511e-05,0.99999379
2022-05-20,267034,17.10025308,2432951.50989428,2432934.4096412,114.67172901,2432934.4096412,18120.988887,6.404e-05,0.99999297
2022-05-21,225225,12.03080426,1525385.43388862,1525373.40308436,12.63734878,1525373.40308436,14360.98587737,5.342e-05,0.99999211
2022-05-22,209047,11.64710381,1188680.87334096,1188669.22623715,279.34609354,1188669.22623715,14359.42861164,5.572e-05,0.9999902
2022-05-23,265106,15.82669136,2111390.00814034,2111374.18144898,210.19755165,2111374.18144898,65324.371499,5.97e-05,0.9999925
2022-05-24,235866,16.17041235,2563827.43408162,2563811.26366927,12.74204697,2563811.26366927,14359.41503396,6.856e-05,0.99999369
2022-05-25,288842,19.46775854,1931287.51274035,1931268.04498181,38.16777768,1931268.04498181,14359.40732741,6.74e-05,0.99998992
2022-05-26,262367,17.62638697,2320287.82632223,2320270.19993526,140.03196013,2320270.19993526,14359.39151349,6.718e-05,0.9999924
2022-05-27,270453,17.45431314,2809044.36684793,2809026.91253479,185.3999315,2809026.91253479,63324.371463,6.454e-05,0.99999379
2022-05-28,226794,11.82050079,1573883.38373424,1573871.56323345,50.72899532,1573871.56323345,9677.40764471,5.212e-05,0.99999249
2022-05-29,207859,9.96276556,1507454.80316824,1507444.84040268,18.92487688,1507444.84040268,61124.371427,4.793e-05,0.99999339
2022-05-30,271819,13.33812083,2254406.54819002,2254393.21006919,266.40430909,2254393.21006919,58124.371406,4.907e-05,0.99999408
2022-05-31,276273,13.70403504,4502412.39742128,4502398.69338624,203.41468944,4502398.69338624,50620.22155138,4.96e-05,0.99999696
2022-06-01,272165,18.81294327,3523352.96906317,3523334.1561199,179.02929038,3523334.1561199,14359.14532064,6.912e-05,0.99999466
2022-06-02,264901,19.52585209,2253054.10273737,2253034.57688528,166.68879977,2253034.57688528,40013.9596222,7.371e-05,0.99999133
2022-06-03,267517,18.09326267,2017546.43847609,2017528.34521342,235.67626349,2017528.34521342,33413.95948069,6.763e-05,0.99999103
2022-06-04,218629,12.5750603,1319913.21941496,1319900.64435466,12.53498155,1319900.64435466,17523.99996608,5.752e-05,0.99999047
2022-06-05,201341,9.45251397,1513575.7626298,1513566.31011583,252.2836425,1513566.31011583,24898.99959378,4.695e-05,0.99999375
2022-06-06,268921,12.70170594,2224924.98793317,2224912.28622723,170.86398116,2224912.28622723,33775.947783,4.723e-05,0.99999429
2022-06-07,263641,11.78082081,2489552.72748999,2489540.94666918,227.88174782,2489540.94666918,14359.04884971,4.469e-05,0.99999527
2022-06-08,261597,10.82665856,1885866.74934817,1885855.92268961,208.35398092,1885855.92268961,14359.02578522,4.139e-05,0.99999426
2022-06-09,262105,10.07228605,1637128.96062424,1637118.88833819,220.6460187,1637118.88833819,9657.51384163,3.843e-05,0.99999385
2022-06-10,261856,13.5712683,2414248.52517327,2414234.95390497,139.56698103,2414234.95390497,14358.69803648,5.183e-05,0.99999438
2022-06-11,230002,11.2798934,2214331.40952988,2214320.12963648,76.00761459,2214320.12963648,9716.27374886,4.904e-05,0.99999491
2022-06-12,215473,9.70808071,2364274.12210575,2364264.41402504,297.57686146,2364264.41402504,14357.60190462,4.505e-05,0.99999589
2022-06-13,272503,28.14786917,7949960.91693529,7949932.76906612,245.24769806,7949932.76906612,58526.909487,0.00010329,0.99999646
2022-06-14,283231,26.09214359,13698288.78676119,13698262.6946176,77.3240819,13698262.6946176,39542.427686,9.212e-05,0.9999981
2022-06-15,296312,25.76594979,17684829.96854326,17684804.20259347,102.86985749,17684804.20259347,37377.99949673,8.696e-05,0.99999854
2022-06-16,251253,23.36316242,13438339.88787298,13438316.52471056,110.16545959,13438316.52471056,22736.99928197,9.299e-05,0.99999826
2022-06-17,251574,21.80982509,11710206.06484366,11710184.25501857,51.57682714,11710184.25501857,54653.202608,8.669e-05,0.99999814
2022-06-18,247890,20.9364046,10559742.10594501,10559721.16954041,236.71717874,10559721.16954041,81842.24579935,8.446e-05,0.99999802
2022-06-19,199777,12.86799682,5042180.89958378,5042168.03158696,317.69050848,5042168.03158696,9876.71714501,6.441e-05,0.99999745
2022-06-20,236636,15.15949444,4423367.44424729,4423352.28475285,19.17985749,4423352.28475285,15499.9999961,6.406e-05,0.99999657
2022-06-21,254438,16.31117056,4175374.38570849,4175358.07453793,178.65118069,4175358.07453793,16732.50031326,6.411e-05,0.99999609
2022-06-22,255472,16.95518418,3245241.06907116,3245224.11388698,90.0046679,3245224.11388698,14305.51093108,6.637e-05,0.99999478
2022-06-23,255213,14.80652653,2933156.21482086,2933141.40829433,139.48941122,2933141.40829433,9740.03985972,5.802e-05,0.99999495
2022-06-24,254348,16.16066344,3654398.02861635,3654381.86795291,172.11473208,3654381.86795291,16125.39680329,6.354e-05,0.99999558
2022-06-25,218017,13.38352602,1768315.28028567,1768301.89675965,101.62740485,1768301.89675965,8960.71964272,6.139e-05,0.99999243
2022-06-26,206755,12.73963608,1371651.04618379,1371638.30654771,101.38742154,1371638.30654771,8949.57659435,6.162e-05,0.99999071
2022-06-27,258883,14.3898427,2979654.0852102,2979639.6953675,19.02372151,2979639.6953675,36996.722659,5.558e-05,0.99999517
2022-06-28,248080,14.09781426,3984051.71674362,3984037.61892936,139.85177848,3984037.61892936,8941.78006265,5.683e-05,0.99999646
2022-06-29,265079,13.47455851,4625732.62934304,4625719.15478453,171.63196494,4625719.15478453,10520.42303561,5.083e-05,0.99999709
2022-06-30,271213,16.56350657,4722455.4384103,4722438.87490373,259.65065317,4722438.87490373,16455.30855563,6.107e-05,0.99999649
2022-07-01,271874,18.0992221,4990930.88787981,4990912.78865771,127.19156933,4990912.78865771,18694.50540982,6.657e-05,0.99999637
2022-07-02,235096,13.2996607,3319395.94738131,3319382.64772061,63.36431948,3319382.64772061,10195.58234813,5.657e-05,0.99999599
2022-07-03,206333,9.99936567,3336739.09269322,3336729.09332755,271.64791992,3336729.09332755,9724.87131098,4.846e-05,0.999997
2022-07-04,240385,13.56007378,3651350.12056802,3651336.56049424,82.27349495,3651336.56049424,16455.29853715,5.641e-05,0.99999629
2022-07-05,245829,19.72953031,3655007.48830375,3654987.75877344,57.89511178,3654987.75877344,8656.44530386,8.026e-05,0.9999946
2022-07-06,267118,24.48460199,3364895.86322721,3364871.37862522,174.10324455,3364871.37862522,24491.995632,9.166e-05,0.99999272
2022-07-07,281435,24.38431145,2640153.31267922,2640128.92836777,12.60796692,2640128.92836777,11458.03111864,8.664e-05,0.99999076
2022-07-08,268331,22.85529049,3742395.12758609,3742372.2722956,230.61917831,3742372.2722956,10971.99994067,8.518e-05,0.99999389
2022-07-09,220708,15.83191926,2402538.2611658,2402522.42924654,0.0,2402522.42924654,51562.37086213,7.173e-05,0.99999341
2022-07-10,199369,12.73542589,1800972.08783922,1800959.35241333,240.72846599,1800959.35241333,9210.46217293,6.388e-05,0.99999293
2022-07-11,229482,15.34811638,4629981.96532604,4629966.61720966,19.06159187,4629966.61720966,10499.99999228,6.688e-05,0.99999669
2022-07-12,275378,17.3619126,4605466.89737132,4605449.53545872,223.1019884,4605449.53545872,8573.55820947,6.305e-05,0.99999623
2022-07-13,222657,23.02288103,5324820.17094762,5324797.14806659,12.99020102,5324797.14806659,8363.03359033,0.0001034,0.99999568
2022-07-14,286894,31.51426618,3177857.39913471,3177825.88486853,207.9181972,3177825.88486853,8668.72182599,0.00010985,0.99999008
2022-07-15,269269,26.06409388,3609728.96320157,3609702.89910769,218.78992733,3609702.89910769,64299.999367,9.68e-05,0.99999278
2022-07-16,226638,18.27777279,2728155.92623985,2728137.64846706,57.77764875,2728137.64846706,14552.0873686,8.065e-05,0.9999933
2022-07-17,202157,15.80146251,1708631.41807477,1708615.61661226,198.14358599,1708615.61661226,9669.30989205,7.816e-05,0.99999075
2022-07-18,247895,22.31100066,3308328.45641833,3308306.14541767,108.83799298,3308306.14541767,9200.46587074,9e-05,0.99999326
2022-07-19,279950,26.68435478,3325687.77212725,3325661.08777247,0.0,3325661.08777247,14242.76587717,9.532e-05,0.99999198
2022-07-20,260195,25.64368542,2573206.00096465,2573180.35727923,154.58187109,2573180.35727923,45377.64741,9.856e-05,0.99999003
2022-07-21,273976,24.19123477,3759047.9523962,3759023.76116143,168.21528737,3759023.76116143,29235.11305122,8.83e-05,0.99999356
2022-07-22,263276,21.74658299,3236763.5031511,3236741.75656811,64.4059048,3236741.75656811,54299.999323,8.26e-05,0.99999328
2022-07-23,223744,13.45046503,2653326.59178724,2653313.14132221,50.21940205,2653313.14132221,12433.52722377,6.012e-05,0.99999493
2022-07-24,199919,10.6778997,1698864.38697091,1698853.70907121,284.16945982,1698853.70907121,12410.98461226,5.341e-05,0.99999371
2022-07-25,253417,12.65978469,3752401.38818695,3752388.72840226,107.98314692,3752388.72840226,12399.8896751,4.996e-05,0.99999663
2022-07-26,264861,14.56357274,5209200.53350141,5209185.96992867,234.76354638,5209185.96992867,39377.647321,5.499e-05,0.9999972
2022-07-27,255930,12.14846598,3748708.86088341,3748696.71241743,208.12997564,3748696.71241743,12224.09505835,4.747e-05,0.99999676
2022-07-28,287254,16.1413266,3177160.56312363,3177144.42179703,184.89191105,3177144.42179703,12112.35099686,5.619e-05,0.99999492
2022-07-29,281608,15.16929116,3424449.71520626,3424434.5459151,190.7064663,3424434.5459151,12014.54676787,5.387e-05,0.99999557
2022-07-30,232696,12.47825244,1804562.98934795,1804550.51109551,44.3268137,1804550.51109551,11938.20988914,5.362e-05,0.99999309
2022-07-31,209042,10.94648286,1565903.95769749,1565893.01121463,322.60438087,1565893.01121463,11931.10732585,5.236e-05,0.99999301
2022-08-01,249610,14.4505341,3450942.6902724,3450928.2397383,203.51683261,3450928.2397383,36377.647294,5.789e-05,0.99999581
2022-08-02,266968,15.17426654,3847381.32196596,3847366.14769942,178.05445329,3847366.14769942,11939.10326774,5.684e-05,0.99999606
