Price,Close
Ticker,005930.KS
DATE,
2022-06-28,55202.73828125
2022-06-29,54231.26171875
2022-06-30,53296.23828125
2022-07-01,52548.22265625
2022-07-04,53389.734375
2022-07-05,53483.2421875
2022-07-06,52735.23046875
2022-07-07,54418.26171875
2022-07-08,54885.7734375
2022-07-11,54979.2734375
2022-07-12,54324.76171875
2022-07-13,54231.26171875
2022-07-14,53763.75
2022-07-15,56101.3046875
2022-07-18,57877.84765625
2022-07-19,56942.8203125
2022-07-20,56568.8125
2022-07-21,57784.33984375
2022-07-22,57316.83203125
2022-07-25,57129.82421875
2022-07-26,57690.84375
2022-07-27,57784.33984375
2022-07-28,57877.84765625
2022-07-29,57410.33203125
2022-08-01,57316.83203125
2022-08-02,57690.84375
2022-08-03,57316.83203125
2022-08-04,57503.83203125
2022-08-05,57503.83203125
2022-08-08,56849.3203125
2022-08-09,56101.3046875
2022-08-10,55259.78125
2022-08-11,56007.796875
2022-08-12,56288.3046875
2022-08-16,57036.32421875
2022-08-17,56475.30859375
2022-08-18,57503.83203125
2022-08-19,56942.8203125
2022-08-22,56101.3046875
2022-08-23,55259.78125
2022-08-24,55166.28515625
2022-08-25,55820.80078125
2022-08-26,56101.3046875
2022-08-29,54792.27734375
2022-08-30,54979.2734375
2022-08-31,55820.80078125
2022-09-01,54605.265625
2022-09-02,53763.75
2022-09-05,53389.734375
2022-09-06,53389.734375
2022-09-07,52361.21875
2022-09-08,51987.20703125
2022-09-13,54324.76171875
2022-09-14,53109.234375
2022-09-15,52361.21875
2022-09-16,52548.22265625
2022-09-19,52735.23046875
2022-09-20,52174.2109375
2022-09-21,51706.6953125
2022-09-22,50865.1796875
2022-09-23,50958.68359375
2022-09-26,50397.66796875
2022-09-27,50678.17578125
2022-09-28,49462.6484375
2022-09-29,49520.08203125
2022-09-30,49990.79296875
2022-10-04,51967.84375
2022-10-05,52720.9921875
2022-10-06,53003.41796875
2022-10-07,52909.28515625
2022-10-11,52156.125
2022-10-12,52532.703125
2022-10-13,51967.84375
2022-10-14,53003.41796875
2022-10-17,53285.859375
2022-10-18,53191.71484375
2022-10-19,52532.703125
2022-10-20,52250.26953125
2022-10-21,52626.85546875
2022-10-24,54133.1640625
2022-10-25,54321.44921875
2022-10-26,55921.90625
2022-10-27,56016.0546875
2022-10-28,53944.87109375
2022-10-31,55921.90625
2022-11-01,56486.78125
2022-11-02,56110.1953125
2022-11-03,55733.62890625
2022-11-04,55921.90625
2022-11-07,56675.06640625
2022-11-08,58181.3828125
2022-11-09,58369.67578125
2022-11-10,56863.359375
2022-11-11,59216.96875
2022-11-14,58275.51953125
2022-11-15,58746.25
2022-11-16,59028.68359375
2022-11-17,57804.8046875
2022-11-18,58181.3828125
2022-11-21,57804.8046875
2022-11-22,57051.640625
2022-11-23,57428.2265625
2022-11-24,57804.8046875
2022-11-25,57428.2265625
2022-11-28,56580.921875
2022-11-29,57051.640625
2022-11-30,58557.9609375
2022-12-01,58934.5390625
2022-12-02,56863.359375
2022-12-05,56769.21484375
2022-12-06,55733.62890625
2022-12-07,55451.18359375
2022-12-08,55733.62890625
2022-12-09,56863.359375
2022-12-12,56016.0546875
2022-12-13,56204.34375
2022-12-14,56957.50390625
2022-12-15,55827.765625
