date,symbol,total_transactions,total_block_cnt,avg_block_difficulty,avg_secs_between_blocks,hashrate,avg_block_size_MB,avg_transactions_count_per_block,first_block,last_block
2025-08-08,btc,474798,137,17383559046958578,627.6,8.747415743415231e+20,1.5396,3466,909094,909230
2025-08-09,btc,376121,116,14885052091739646,750.03,7.41192430881793e+20,1.6078,3242,909231,909346
2025-08-10,btc,400467,135,17344321567766202,627.87,8.854019600031293e+20,1.683,2966,909347,909481
2025-08-11,btc,449633,147,18897544394730336,580.79,9.571717433614192e+20,1.6608,3059,909482,909628
2025-08-12,btc,367063,137,17603192038926890,629.91,8.825364676705251e+20,1.5708,2679,909629,909765
2025-08-13,btc,441094,156,20062461514953440,555.95,9.999375220078636e+20,1.5581,2828,909766,909921
2025-08-14,btc,484085,162,20839072928435508,531.65,1.045646253406578e+21,1.5879,2988,909922,910083
2025-08-15,btc,430405,134,17214886332185856,645.1,8.61761041062678e+20,1.5938,3212,910084,910217
2025-08-16,btc,401706,152,19544720572632056,552.4,1.0063651429502964e+21,1.666,2643,910218,910369
2025-08-17,btc,440879,152,19544720572632056,559.74,9.931725330854234e+20,1.524,2901,910370,910521
2025-08-18,btc,478104,154,19803591043792750,557.25,9.97616390955188e+20,1.5628,3105,910522,910675
2025-08-19,btc,412417,134,17214886332185856,637.71,8.717487920897913e+20,1.74,3078,910676,910809
2025-08-20,btc,424869,141,18120932981248264,615.01,9.039246295335604e+20,1.6097,3013,910810,910950
2025-08-21,btc,447767,149,19156414865891024,582.7,9.540372838312869e+20,1.5986,3005,910951,911099
2025-08-22,btc,459717,146,18771804058474696,591.79,9.395674690370455e+20,1.6327,3149,911100,911245
2025-08-23,btc,467080,152,19584572701062810,569.25,9.785718354200256e+20,1.5858,3073,911246,911397
2025-08-24,btc,525890,164,21140962584590984,523.12,1.0648747819437294e+21,1.5773,3207,911398,911561
2025-08-25,btc,482127,141,18157881974495320,606.79,9.180401323729876e+20,1.6,3419,911562,911702
2025-08-26,btc,456605,150,19325174387141450,569.57,9.780240848192367e+20,1.6423,3044,911703,911852
2025-08-27,btc,499276,150,19325174387141450,577.38,9.648024733783882e+20,1.5872,3329,911853,912002
2025-08-28,btc,575612,159,20492466799787576,543.96,1.024079058926679e+21,1.577,3620,912003,912161
2025-08-29,btc,596157,165,21270661741551664,525.25,1.0605495239693386e+21,1.5111,3613,912162,912326
2025-08-30,btc,628513,158,20362767642826896,541.74,1.0282696798700635e+21,1.4567,3978,912327,912484
2025-08-31,btc,472908,132,16990589561849196,648.08,8.595494182183476e+20,1.3954,3583,912485,912616
2025-09-01,btc,598757,161,20751865113708944,538.64,1.0341782253389096e+21,1.6122,3719,912617,912777
2025-09-02,btc,592659,163,21011263427630304,525.36,1.0603314526168284e+21,1.5513,3636,912778,912940
2025-09-03,btc,411173,137,17639085346652600,622.04,8.955211080075857e+20,1.5538,3001,912941,913077
2025-09-04,btc,395181,140,18028182817534640,613.77,9.075937783672132e+20,1.5226,2823,913078,913217
2025-09-05,btc,416432,143,19133781183713270,602.75,9.601467979070998e+20,1.5637,2912,913218,913360
2025-09-06,btc,441035,140,18909542325908320,616.7,9.474442187107478e+20,1.5148,3150,913361,913500
2025-09-07,btc,586276,154,20814100545783976,563.36,1.037147378469475e+21,1.5456,3807,913501,913654
2025-09-08,btc,567941,160,21630339782873548,530.86,1.1006385959554258e+21,1.525,3550,913655,913814
2025-09-09,btc,619514,167,22582618892811376,513.84,1.137104582841795e+21,1.4584,3710,913815,913981
2025-09-10,btc,643239,170,22990738511356156,504.09,1.159081486726012e+21,1.5265,3784,913982,914151
2025-09-11,btc,598468,150,20269941054390936,576.83,1.012935110247674e+21,1.5002,3990,914152,914301
2025-09-12,btc,396513,120,16188744868943096,703.03,8.311036310709826e+20,1.6223,3304,914302,914421
2025-09-13,btc,533108,141,19045582198756584,612.94,9.53248411375324e+20,1.5887,3781,914422,914562
2025-09-14,btc,534198,153,20678060672935710,563.55,1.036804005824988e+21,1.6308,3491,914563,914715
2025-09-15,btc,535154,163,22038459401418330,527.31,1.1080546729644531e+21,1.4895,3283,914716,914878
2025-09-16,btc,536633,160,21630339782873548,536.13,1.0898315654921125e+21,1.5767,3354,914879,915038
2025-09-17,btc,362913,128,17277063851729186,674.43,8.663478285863803e+20,1.5139,2835,915039,915166
2025-09-18,btc,448521,158,21742726572082250,547.61,1.0861796982025408e+21,1.485,2839,915167,915324
2025-09-19,btc,478312,168,23771214689088704,513.34,1.1909502219351055e+21,1.5139,2847,915325,915492
2025-09-20,btc,498549,153,21636075645158588,562.05,1.0877343974638976e+21,1.4854,3258,915493,915645
2025-09-21,btc,513490,162,22917159071516664,527.0,1.1600698755335345e+21,1.4103,3170,915646,915807
2025-09-22,btc,456797,150,21209047836372560,574.98,1.0632664912284026e+21,1.5695,3045,915808,915957
2025-09-23,btc,495947,144,20354992218800504,602.93,1.0139763380470968e+21,1.531,3444,915958,916101
2025-09-24,btc,522936,153,21636075645158588,567.19,1.0778680397357504e+21,1.4356,3418,916102,916254
2025-09-25,btc,431725,141,19927964410014484,605.93,1.0089585691013102e+21,1.4728,3062,916255,916395
2025-09-26,btc,419078,132,18646880983656410,636.29,9.608146459343112e+20,1.5103,3175,916396,916527
2025-09-27,btc,526116,155,21920760851015936,553.33,1.1048660528153048e+21,1.4457,3394,916528,916682
2025-09-28,btc,635424,165,23344186880302684,521.09,1.1732373704347432e+21,1.3946,3851,916683,916847
2025-09-29,btc,444460,140,19785621807085810,614.3,9.952053987967626e+20,1.4245,3175,916848,916987
2025-09-30,btc,555361,161,22774816468587988,537.23,1.1379902729883617e+21,1.4218,3449,916988,917148
2025-10-01,btc,473880,151,21521328129645544,567.07,1.0866846988397892e+21,1.5156,3138,917149,917299
2025-10-02,btc,381586,136,20363330805195216,635.49,1.019452388315124e+21,1.4517,2806,917300,917435
2025-10-03,btc,387726,118,17648220031169186,729.79,8.877161111480073e+20,1.583,3286,917436,917553
2025-10-04,btc,422031,134,20061651830303430,637.28,1.0165900388741096e+21,1.4649,3149,917554,917687
2025-10-05,btc,525372,149,22324244141991790,573.1,1.1304294851127028e+21,1.4561,3526,917688,917836
2025-10-06,btc,431274,123,18402417468398644,700.1,9.253709220497272e+20,1.5359,3506,917837,917959
2025-10-07,btc,430492,138,20665009780087000,613.76,1.0555454739489068e+21,1.6251,3120,917960,918097
2025-10-08,btc,427474,148,22173404654545904,581.49,1.114122156696368e+21,1.4909,2888,918098,918245
2025-10-09,btc,367782,120,17949899006060966,686.62,9.4353342631731e+20,1.4892,3065,918246,918365
2025-10-10,btc,418155,132,19759972855411656,653.18,9.918476636028422e+20,1.5446,3168,918366,918497
2025-10-11,btc,444087,147,22022565167100012,587.13,1.103419199107842e+21,1.5296,3021,918498,918644
2025-10-12,btc,463487,145,21720886192208230,592.1,1.0941626496642388e+21,1.4769,3196,918645,918789
2025-10-13,btc,491572,152,22776762604329464,559.47,1.1579717151319938e+21,1.4779,3234,918790,918941
2025-10-14,btc,562791,169,25341033890909604,493.35,1.313179119812316e+21,1.4225,3330,918942,919110
2025-10-15,btc,480244,144,21570046704762336,602.55,1.0751772201026727e+21,1.4411,3335,919111,919254
2025-10-16,btc,497400,153,22465777408087660,562.84,1.127849486241726e+21,1.4888,3251,919255,919407
2025-10-17,btc,480068,159,23181136337676988,544.75,1.1567452737209964e+21,1.4165,3019,919408,919566
2025-10-18,btc,560152,164,23914716601527524,517.9,1.2167183029291026e+21,1.4654,3416,919567,919731
2025-10-19,btc,443253,139,20246815282274836,620.35,1.0157860186609129e+21,1.5296,3189,919732,919870
2025-10-20,btc,424653,149,21713975809975910,578.48,1.089304630847184e+21,1.48,2850,919871,920019
2025-10-21,btc,428830,150,21860691862746020,573.8,1.0981912208574376e+21,1.4865,2859,920020,920169
2025-10-22,btc,489149,153,22300840021056340,559.01,1.1272508628295604e+21,1.454,3197,920170,920322
2025-10-23,btc,426260,142,20686963440585160,608.96,1.03478601296089e+21,1.4771,3002,920323,920464
2025-10-24,btc,571212,179,26115457393079136,481.57,1.308504846282738e+21,1.4151,3191,920465,920643
2025-10-25,btc,504399,160,23327852390447096,538.17,1.1708955708596068e+21,1.5449,3152,920644,920803
2025-10-26,btc,521328,147,21420543704435696,585.8,1.075689953734961e+21,1.4508,3546,920804,920950
2025-10-27,btc,507349,147,21420543704435696,580.36,1.0857826402432376e+21,1.5485,3451,920951,921097
2025-10-28,btc,524707,162,23621284495987308,527.8,1.193911672842334e+21,1.4871,3239,921098,921259
2025-10-29,btc,392028,123,18556603977196590,700.15,9.330586902863903e+20,1.495,3187,921260,921382
2025-10-30,btc,554058,160,24799712119175436,537.39,1.2465791152445826e+21,1.4591,3463,921383,921542
2025-10-31,btc,460063,140,21680251475253996,618.04,1.0839159911913076e+21,1.5636,3286,921543,921682
2025-11-01,btc,391320,138,21368305410861852,627.14,1.0681833016433286e+21,1.6664,2836,921683,921820
2025-11-02,btc,408092,155,24019846958195076,557.45,1.2017106646674697e+21,1.5135,2633,921821,921975
2025-11-03,btc,447703,142,21992197539646140,600.3,1.115944438930458e+21,1.5669,3153,921976,922117
2025-11-04,btc,375984,131,20276494185489348,652.0,1.027452564938779e+21,1.5164,2870,922118,922248
2025-11-05,btc,396072,138,21368305410861852,628.64,1.065640687279722e+21,1.5664,2870,922249,922386
2025-11-06,btc,416278,140,21680251475253996,614.5,1.0901467061823508e+21,1.4548,2973,922387,922526
2025-11-07,btc,476245,142,21992197539646140,607.0,1.1036228539375353e+21,1.5706,3354,922527,922668
2025-11-08,btc,351420,120,18560790831332560,707.62,9.466907692765446e+20,1.4899,2929,922669,922788
2025-11-09,btc,466347,141,21836224507450068,607.61,1.102507113624853e+21,1.4928,3307,922789,922929
2025-11-10,btc,449593,140,21680251475253996,610.45,1.0973927668796452e+21,1.5237,3211,922930,923069
2025-11-11,btc,481949,153,23707900893802932,565.05,1.185565440586966e+21,1.5022,3150,923070,923222
2025-11-12,btc,451023,141,21702965944504988,606.11,1.0984907249676e+21,1.5185,3199,923223,923363
2025-11-13,btc,486719,150,22688439411692016,570.06,1.1472480871036237e+21,1.4928,3245,923364,923513
2025-11-14,btc,482152,144,21774810979006430,588.65,1.111017273500058e+21,1.5739,3348,923514,923657
2025-11-15,btc,484330,143,21622539573558836,603.05,1.0844896281211798e+21,1.5822,3387,923658,923800
2025-11-16,btc,581852,159,24058882060720396,544.53,1.2010473833801963e+21,1.547,3659,923801,923959
2025-11-17,btc,415543,124,18729382870054480,699.96,9.343409826487788e+20,1.6296,3351,923960,924083
2025-11-18,btc,317239,133,20099825519082860,646.9,1.0109741455161212e+21,1.5421,2385,924084,924216
2025-11-19,btc,361791,137,20708911140873250,630.47,1.0373215162089552e+21,1.5539,2641,924217,924353
2025-11-20,btc,361895,131,19795282708187664,656.72,9.958546143643304e+20,1.6422,2763,924354,924484
2025-11-21,btc,413267,151,22840710817139616,569.91,1.1475441409455016e+21,1.5499,2737,924485,924635
2025-11-22,btc,472342,143,21622539573558836,602.63,1.0852373422406452e+21,1.4939,3303,924636,924778
2025-11-23,btc,317173,142,21470268168111240,601.33,1.0875843234701562e+21,1.585,2234,924779,924920
2025-11-24,btc,400125,143,21622539573558836,597.82,1.0939687402068652e+21,1.5761,2798,924921,925063
2025-11-25,btc,350825,115,17358940221026110,749.04,8.73124259778969e+20,1.578,3051,925064,925178
2025-11-26,btc,477042,164,24820239087958384,521.4,1.254319611729681e+21,1.6045,2909,925179,925342
2025-11-27,btc,403825,143,21200771246277388,573.54,1.1180548016102078e+21,1.5484,2824,925343,925485
2025-11-28,btc,511691,150,22245879687995290,571.01,1.122992509851676e+21,1.534,3411,925486,925635
2025-11-29,btc,400703,137,20304964010519188,623.35,1.028713139152308e+21,1.5935,2925,925636,925772
2025-11-30,btc,517534,167,24784000189310188,514.38,1.2466355566672334e+21,1.6097,3099,925773,925939
2025-12-01,btc,402123,133,19707759186680388,651.63,9.840630260330853e+20,1.5684,3023,925940,926072
2025-12-02,btc,412650,127,18811951950922190,684.33,9.370342866784287e+20,1.5904,3249,926073,926199
2025-12-03,btc,429624,132,19558457980720690,654.27,9.800832736831824e+20,1.5102,3255,926200,926331
2025-12-04,btc,414109,132,19558457980720690,650.81,9.853023527656184e+20,1.5589,3137,926332,926463
2025-12-05,btc,356330,119,17617542303244594,727.86,8.810037377988758e+20,1.5724,2994,926464,926582
2025-12-06,btc,527061,163,24186795365471388,510.33,1.2565195235472334e+21,1.4321,3234,926583,926745
2025-12-07,btc,543191,160,23738891747592290,539.75,1.188028148112853e+21,1.5193,3395,926746,926905
2025-12-08,btc,580273,148,21947277276075890,577.8,1.1097971218313562e+21,1.5358,3921,926906,927053
2025-12-09,btc,448961,129,19110554362841590,669.16,9.58275903901028e+20,1.5719,3480,927054,927182
2025-12-10,btc,550483,155,22992385717793788,555.08,1.1552320338193048e+21,1.5262,3552,927183,927337
2025-12-11,btc,472857,160,23586277641501944,534.29,1.1924650520838456e+21,1.5479,2955,927338,927497
2025-12-12,btc,417151,145,21340124156189480,596.35,1.0673211372873444e+21,1.5978,2877,927498,927642
2025-12-13,btc,495923,143,21043733542909064,604.97,1.0521051771998772e+21,1.5864,3468,927643,927785
2025-12-14,btc,416686,128,18820803943305996,664.71,9.575533348447854e+20,1.4493,3255,927786,927913
2025-12-15,btc,423355,134,19709975783147224,640.02,9.944985008995244e+20,1.5292,3159,927914,928047
2025-12-16,btc,443734,147,21636514769469890,585.04,1.0879474961868286e+21,1.4862,3019,928048,928194
2025-12-17,btc,446512,138,20302757009708050,617.97,1.0299742195475044e+21,1.5104,3236,928195,928332
2025-12-18,btc,463881,144,21191928849549270,594.24,1.071109976322409e+21,1.5439,3221,928333,928476
2025-12-19,btc,433611,145,21340124156189480,594.07,1.071413454088016e+21,1.5357,2990,928477,928621
2025-12-20,btc,440896,147,21636514769469890,577.47,1.1022063945901976e+21,1.4916,2999,928622,928768
2025-12-21,btc,441101,138,20302757009708050,619.88,1.026808725260893e+21,1.4663,3196,928769,928906
2025-12-22,btc,427277,139,20450952316348250,611.64,1.0406389518609006e+21,1.4906,3074,928907,929045
2025-12-23,btc,431004,145,21340124156189480,592.22,1.0747679422063276e+21,1.4764,2972,929046,929190
2025-12-24,btc,501255,159,23414858449152344,540.47,1.1776573719723472e+21,1.5885,3153,929191,929349
2025-12-25,btc,464027,138,20309827257819024,626.04,1.017046495892898e+21,1.5509,3363,929350,929487
2025-12-26,btc,517078,156,22980057247599600,546.21,1.165781915815032e+21,1.4727,3315,929488,929643
2025-12-27,btc,470913,136,20014888570489976,639.17,9.962369256830456e+20,1.5766,3463,929644,929779
2025-12-28,btc,543992,155,22831798813744120,550.45,1.1567987402840934e+21,1.4898,3510,929780,929934
2025-12-29,btc,547262,154,22683540379888636,561.01,1.1350404745103002e+21,1.5641,3554,929935,930088
2025-12-30,btc,369499,119,17494495194946794,704.53,9.03810485623692e+20,1.5496,3105,930089,930207
2025-12-31,btc,408137,133,19570113268923532,644.02,9.88742459346456e+20,1.5246,3069,930208,930340
2026-01-01,btc,469099,151,22238765078322196,573.39,1.1105335400755828e+21,1.4417,3107,930341,930491
2026-01-02,btc,458965,144,21200956041333828,595.06,1.0700928729914612e+21,1.483,3187,930492,930635
2026-01-03,btc,501272,155,22831798813744120,543.66,1.1712651148893684e+21,1.4732,3234,930636,930790
2026-01-04,btc,474589,145,21349214475189304,597.16,1.0663229636383792e+21,1.4988,3273,930791,930935
2026-01-05,btc,409625,132,19421854835068050,646.96,9.842390898654514e+20,1.5823,3103,930936,931067
2026-01-06,btc,424895,130,19125337967357090,664.26,9.58614303991712e+20,1.6353,3268,931068,931197
2026-01-07,btc,425191,147,21645731342900268,587.32,1.0841968117712228e+21,1.6064,2892,931198,931344
2026-01-08,btc,334415,132,19270056460046252,655.98,9.631142770960526e+20,1.6113,2533,931345,931476
2026-01-09,btc,355653,142,20652632457410236,604.07,1.0414255639148691e+21,1.6232,2505,931477,931618
2026-01-10,btc,488786,162,23582083869808856,525.03,1.1982051223513329e+21,1.4948,3017,931619,931780
2026-01-11,btc,290317,122,17723181045011622,709.02,8.872678451302222e+20,1.7343,2380,931781,931902
2026-01-12,btc,411249,142,20652632457410236,603.64,1.0421719476564694e+21,1.5561,2896,931903,932044
2026-01-13,btc,336329,135,19627324463070720,634.73,9.91119955285695e+20,1.4818,2491,932045,932179
2026-01-14,btc,324327,124,18016126186251484,697.33,9.021437388723514e+20,1.723,2616,932180,932303
2026-01-15,btc,374223,139,20213214745550450,601.22,1.0463558230081612e+21,1.539,2692,932304,932442
2026-01-16,btc,361943,130,18894961609971070,655.67,9.59473666355343e+20,1.5354,2784,932443,932572
2026-01-17,btc,357391,149,21677940451749750,564.53,1.1143618303180172e+21,1.4713,2399,932573,932721
2026-01-18,btc,332526,140,20359687316170376,612.22,1.0275583870519956e+21,1.4977,2375,932722,932861
2026-01-19,btc,354595,150,21824413022369680,570.8,1.1021310090121494e+21,1.8252,2364,932862,933011
2026-01-20,btc,383148,133,19334379321830860,640.73,9.818334402464289e+20,1.6572,2881,933012,933144
2026-01-21,btc,428195,137,19920269604310584,624.78,1.006907219936646e+21,1.6047,3126,933145,933281
2026-01-22,btc,464040,161,23267455087105890,539.57,1.1575559029811844e+21,1.6428,2882,933282,933442
2026-01-23,btc,436563,140,19691866931040590,619.56,9.820820546685775e+20,1.5811,3118,933443,933582
2026-01-24,btc,289144,98,13741806419503148,853.88,7.12585530627205e+20,1.5035,2950,933583,933680
2026-01-25,btc,314920,108,15158487493678730,789.01,7.71169430993262e+20,1.6344,2916,933681,933788
2026-01-26,btc,402432,124,17425177212359662,681.76,8.92489103392592e+20,1.6762,3245,933789,933912
2026-01-27,btc,362343,122,17141840997524546,701.07,8.67906570602034e+20,1.5916,2970,933913,934034
2026-01-28,btc,336095,110,15441823708513846,782.38,7.777076163963508e+20,1.6238,3055,934035,934144
2026-01-29,btc,428725,128,17991849642029894,667.24,9.119107590019672e+20,1.5936,3349,934145,934272
2026-01-30,btc,380796,131,18416853964282570,656.48,9.268456167676504e+20,1.6849,2907,934273,934403
2026-01-31,btc,405402,138,19408530716205476,629.24,9.669745109332758e+20,1.5664,2938,934404,934541
2026-02-01,btc,352779,119,16716836675271870,718.39,8.469773128803357e+20,1.5303,2965,934542,934660
2026-02-02,btc,357323,118,16575168567854312,724.18,8.402059144404092e+20,1.5515,3028,934661,934778
2026-02-03,btc,435461,132,18558522071700130,640.63,9.497896303716096e+20,1.6375,3299,934779,934910
2026-02-04,btc,411218,142,19975203145875708,597.11,1.0190142085054696e+21,1.7287,2896,934911,935052
2026-02-05,btc,384550,127,17850181534612336,670.37,9.0765451091354e+20,1.6011,3028,935053,935179
2026-02-06,btc,280896,97,13600138312085590,637.23,9.548525398287548e+20,1.6016,2896,935180,935276
